1743718520795;0
1743718521799;0
1743718522804;0
1743718523809;0
1743718524811;0
1743718525816;0
1743718526820;0
1743718527821;0
1743718528826;0
1743718529830;0
1743718530835;0
1743718531836;0
1743718532839;0
1743718533839;0
1743718534881;0
1743718535925;0
1743718536966;0
1743718538008;0
1743718539049;0
1743718540090;0
1743718541135;0
1743718542179;0
1743718543222;0
1743718544262;0
1743718545304;0
1743718546345;0
1743718547389;0
1743718548434;0
1743718549477;0
1743718550520;0
1743718551565;0
1743718552607;0
1743718553648;0
1743718554688;0
1743718555730;0
1743718556772;0
1743718557813;0
1743718558855;0
1743718559896;0
1743718560938;0
1743718561980;0
1743718563024;0
1743718564069;0
1743718565111;15
1743718566152;0
1743718567194;0
1743718568239;0
1743718569284;0
1743718570329;0
1743718571372;0
1743718572415;0
1743718573459;0
1743718574504;0
1743718575548;0
1743718576590;0
1743718577634;0
1743718578674;0
1743718579717;0
1743718580758;0
1743718581803;0
1743718582844;0
1743718591905;0
1743718592905;0
1743718593910;0
1743718594911;0
1743718595915;0
1743718596920;0
1743718597925;0
1743718598929;0
1743718599932;0
1743718600936;0
1743718601941;0
1743718602946;0
1743718603948;0
1743718604951;0
1743718605951;0
1743718606994;0
1743718623594;0
1743718638638;0
1743718653683;12
1743718668725;0
1743718683770;12
1743718698811;0
1743718713855;12
1743718728898;12
1743718743939;0
1743718758989;12
1743718774033;0
1743718789074;12
1743718804116;0
1743718819158;12
1743718834202;0
1743718849244;12
1743719012431;0
1743719061138;0
1743719076184;0
1743719091231;12
1743719106272;0
1743719121314;12
1743719136364;0
1743719151409;12
1743719182782;0
1743719197824;0
1743719212866;12
1743719227907;6
1743719414395;0
1743719429438;0
1743719444481;8
1743719459525;8
1743719474574;8
1743719489620;8
1743719500764;0
1743719889217;16
1743719904261;0
1743719919314;0
1743721028637;0
1743721043639;0
1743721680737;0
1743721706334;0
1743721721377;0
1743721736419;10
1743721751462;10
1743721766506;0
1743721781547;20
1743721796592;10
1743721811636;0
1743721826680;10
1743721841725;10
1743721856769;9
1743721871810;1
1743721886853;0
1743721924735;12
1743721939781;0
1743721954824;60
1743721969866;0
1743721984910;48
1743721999956;0
1743722014996;60
1743722030040;0
1743722045081;72
1743722060124;0
1743722075164;72
1743722090208;52
1743722105250;8
1743722120293;0
1743722135337;96
1743722150382;25
1743722165424;35
1743722180464;0
1743722195507;84
1743722210549;36
1743722414917;9
1743722429962;18
1743722445009;36
